institution_name,term_year,term_semester,student_type,is_international,origin_source_first,student_state,program_level,program_name,event_year,event_month,event_month_name,total_prospects,total_inquiries,total_app_starts,total_app_submits,total_admits,total_deposits,total_net_deposits,total_enrolled
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,WA,,elementary education baed,2019,5,May,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,,2019,5,May,1,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,english language arts teaching,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,WA,,hospitality tourism and event management event management,2019,5,May,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,exploring majors,2019,5,May,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,english language and literature,2019,5,May,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,Application,,,pre nursing public health,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Application,WA,,art,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,exercise science,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,,2019,5,May,4,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,geology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,College Fair,WA,,elementary education baed,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,computer science,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,biology molecular and cell biology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,business administration bsba business,2019,5,May,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,music education bm choral music,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Board,,,,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,french,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,film,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,accounting,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,College Fair,,,political science,2019,5,May,1,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,elementary education baed,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,electrical engineering technology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,psychology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,women s gender and sexuality,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,musical theater,2019,5,May,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,occupational safety and health management,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,CO,,ems paramedicine,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Fair,,,,2019,5,May,0,4,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,interdisciplinary social science,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Cappex,WA,,public health population health,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,english and creative writing,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,psychology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,elementary education baed,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,WA,,psychology,2019,5,May,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,WA,,interdisciplinary social science,2019,6,Jun,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Graduate,false,RFI Forms - All,,,,2019,6,Jun,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,WA,,education exploring areas,2019,6,Jun,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,Cappex,WA,,communication,2019,6,Jun,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Campus Event,,,,2019,6,Jun,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,psychology,2019,6,Jun,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,,2019,6,Jun,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,electrical engineering technology,2019,6,Jun,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Cappex,WA,,,2019,6,Jun,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,,2019,6,Jun,0,2,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Cappex,,,,2019,6,Jun,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,WA,,information technology management administrative management,2019,6,Jun,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Fair,,,,2019,6,Jun,0,6,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Cappex,,,,2019,7,Jul,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,WA,,psychology,2019,7,Jul,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Transcript,,,education exploring areas,2019,7,Jul,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Board,,,,2019,7,Jul,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,,2019,7,Jul,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,WA,,business administration bsba business,2019,7,Jul,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Cappex,,,,2019,7,Jul,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Cappex,WA,,public health population health,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,High School Visit,WA,,spanish applied linguistics,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,Application,,,political science,2019,8,Aug,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,musical theater,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,,2019,8,Aug,0,2,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,business administration bsba business,2019,8,Aug,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,psychology,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,,,,,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,,,theater performance,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,College Fair,AZ,,history,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,WA,,,2019,8,Aug,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,film,2019,8,Aug,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,english language and literature,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Cappex,,,,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,psychology,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,computer science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,pre medicine,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,accounting,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Application,,,biology molecular and cell biology,2019,9,Sep,0,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,information technology management administrative management,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,AZ,,computer science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,AZ,,aviation pilot,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,exercise science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,psychology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,electrical engineering technology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,,2019,9,Sep,8,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,electrical engineering technology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,communication,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,WA,,food science and nutrition dietetics,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,construction management,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,computer science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,theater performance,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,communication,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,WA,,art graphic design,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,public health pre nursing,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,sport management sport business,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,english and creative writing,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,,2019,9,Sep,12,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,information technology management bas data driven innovation,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,physics,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,ems paramedicine,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,construction management,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,business and marketing education,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,information technology management bas cybersecurity,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,accounting,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,computer science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,elementary education baed,2019,9,Sep,3,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,family and consumer science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,exploring majors,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,,2019,9,Sep,4,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,pre law,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Appointments: Virtual,WA,,aviation management aviation management,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,business administration bsba marketing management,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,elementary education baed,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,business administration bsba business,2019,9,Sep,2,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,HI,,,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,history social teaching,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Cappex,,,mathematics secondary education,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,business administration bsba leadership and management,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,,false,,,,,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,business administration bsba business,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,true,Royall,WA,,education exploring areas,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,psychology,2019,9,Sep,3,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,biology biology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,sociology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,business administration bsba marketing management,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,,,pre optometry,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,aviation management aviation management,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,pre engineering,2019,9,Sep,1,0,1,1,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,RFI Forms - All,WA,,interdisciplinary social science,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,social services,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,pre nursing public health,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,Royall,,,education exploring areas,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,,2019,9,Sep,3,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,WA,,elementary education baed,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,physical education and school health,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Fair,,,,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Board,WA,,,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,social services,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,WA,,geology,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,political science,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Royall,,,early childhood education,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,CA,,art studio art,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Application,WA,,aviation pilot,2019,9,Sep,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,WA,,law and justice,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,Royall,,,food science and nutrition foods and nutrition,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Studentpaths,WA,,physical education and school health,2019,9,Sep,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Transcript,WA,,business administration bsba finance,2019,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,,false,High School Visit,,,,2019,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,College Fair,,,,2019,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,High School Visit,,,law and justice,2019,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,High School Visit,,,,2019,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Fair,,,,2019,10,Oct,0,20,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,College Fair,WA,,pre nursing public health,2019,10,Oct,0,1,0,0,0,0,0,0
Central Washington University,2024,Fall,Transfer,false,Transcript,WA,,exploring majors,2019,10,Oct,1,0,0,0,0,0,0,0
Central Washington University,2024,Fall,First Year,false,RFI Forms - All,,,,2019,10,Oct,0,3,0,0,0,0,0,0
Central Washington University,2024,Fall,Readmit,false,Cappex,WA,,communication,2019,10,Oct,0,1,0,0,0,0,0,0
