client_name,group_name,subgroup_name,product_name,campaign_name,conversion_name,interaction_category,day,event_year,event_month,event_month_name,direct_conversions,view_through_conversions,in_platform_leads,total_interactions,cost,budget
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-01-31,2024,1,Jan,0,0,0,0,,53.12
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-01-31,2024,1,Jan,0,0,0,0,,151.65
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,conversion_app_opens,Other,2024-01-31,2024,1,Jan,1,0,0,1,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-01-31,2024,1,Jan,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-01-31,2024,1,Jan,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-01-31,2024,1,Jan,2,0,0,2,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,fb_pixel_lead,RFI/Lead Gen,2024-01-31,2024,1,Jan,0,1,0,1,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,fb_pixel_complete_registration,Visit/Event,2024-01-31,2024,1,Jan,0,1,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-01,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Application Submission - Slate,Apply,2024-02-01,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-01,2024,2,Feb,4,0,0,4,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-01,2024,2,Feb,10,0,0,10,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-01,2024,2,Feb,0,2,0,2,,0
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-01,2024,2,Feb,0,0,0,0,,150.82
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-01,2024,2,Feb,0,0,0,0,,49.5
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-01,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-01,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-01,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-01,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Application Submission - Slate,Apply,2024-02-02,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-02,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-02,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-02,2024,2,Feb,7,0,0,7,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-02,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-02,2024,2,Feb,0,0,0,0,,49.75
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-02,2024,2,Feb,0,0,0,0,,151.26
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-02,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-02,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-02,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Application Submission - Slate,Apply,2024-02-03,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-03,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-03,2024,2,Feb,11,0,0,11,,0
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-03,2024,2,Feb,0,0,0,0,,151.32
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-03,2024,2,Feb,0,0,0,0,,49.65
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-03,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-03,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-03,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-04,2024,2,Feb,6,0,0,6,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-04,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-04,2024,2,Feb,0,0,0,0,,49.78
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-04,2024,2,Feb,0,0,0,0,,150.99
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,conversion_app_opens,Other,2024-02-04,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-04,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-04,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-04,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Visit - Form Submission,Visit/Event,2024-02-04,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-05,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-05,2024,2,Feb,6,0,0,6,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-05,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-05,2024,2,Feb,0,2,0,2,,0
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-05,2024,2,Feb,0,0,0,0,,151.06
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-05,2024,2,Feb,0,0,0,0,,49.78
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-05,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-05,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-05,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-06,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Apply - Application Submission - Slate,Apply,2024-02-06,2024,2,Feb,0,2,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Button Click,Apply,2024-02-06,2024,2,Feb,2,0,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-06,2024,2,Feb,4,0,0,4,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-06,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-06,2024,2,Feb,0,0,0,0,,49.75
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-06,2024,2,Feb,0,0,0,0,,151.32
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-06,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-06,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-06,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Visit - Form Submission,Visit/Event,2024-02-06,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Visit - Form Submission,Visit/Event,2024-02-06,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Apply - Application Submission - Slate,Apply,2024-02-07,2024,2,Feb,0,2,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-07,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Apply - Application Submission - Slate,Apply,2024-02-07,2024,2,Feb,0.27,0,0,0.27,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Button Click,Apply,2024-02-07,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-07,2024,2,Feb,0,0,0,0,,49.81
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-07,2024,2,Feb,0,0,0,0,,150.93
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-07,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-07,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-07,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-07,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Visit - Form Submission,Visit/Event,2024-02-07,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-08,2024,2,Feb,3,0,0,3,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Apply - Application Submission - Slate,Apply,2024-02-08,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-08,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-08,2024,2,Feb,0,0,0,0,,49.89
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-08,2024,2,Feb,0,0,0,0,,149.72
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-08,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-08,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-08,2024,2,Feb,4,0,0,4,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - RFI/Learn More - Form Submission,RFI/Lead Gen,2024-02-08,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Visit - Form Submission,Visit/Event,2024-02-08,2024,2,Feb,0,2,0,2,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - Secondary Geos,UG - Visit - Form Submission,Visit/Event,2024-02-08,2024,2,Feb,0.01,0,0,0.01,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-09,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Apply - Application Submission - Slate,Apply,2024-02-09,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,submit_application_total,Apply,2024-02-09,2024,2,Feb,1,2,0,3,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-09,2024,2,Feb,0,0,0,0,,49.74
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-09,2024,2,Feb,0,0,0,0,,150.92
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-09,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-09,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-10,2024,2,Feb,0,0,0,0,,49.72
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-10,2024,2,Feb,0,0,0,0,,151.31
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-10,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,Snapchat Snap Ads,Central Washington University - UG - Snapchat,In-platform social lead gen,RFI/Lead Gen,2024-02-10,2024,2,Feb,0,0,0,0,,0
Central Washington University,UG,UG,PPC,Central Washington University - UG - PPC - WA,UG - Apply - Application Submission - Slate,Apply,2024-02-11,2024,2,Feb,1,0,0,1,,0
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,UG - Apply - Application Submission - Slate,Apply,2024-02-11,2024,2,Feb,0,1,0,1,,0
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Unknown,Other,2024-02-11,2024,2,Feb,0,0,0,0,,151.65
Central Washington University,UG,UG,Display,Central Washington University - UG - Display,Unknown,Other,2024-02-11,2024,2,Feb,0,0,0,0,,49.99
Central Washington University,UG,UG,Meta,Central Washington University - UG - Facebook/Instagram,In-platform social lead gen,RFI/Lead Gen,2024-02-11,2024,2,Feb,0,0,0,0,,0
