client_name,group_name,subgroup_name,product_name,platform_campaign_name,campaign_name,creative,ad_description,image_url,ad_url,preview_url,ad_group,day,impressions,clicks,direct_conversions,view_through_conversions,in_platform_leads,total_conversions,cost,budget,video_starts,video_completions,video_avg
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-02,5487,0,0,0,0,0,68.66,96.05,5442,3340,60.762
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-03,5561,0,0,0,0,0,68.5,95.83,5504,3363,60.313
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-04,5498,0,0,0,0,0,68.86,96.33,5452,3398,61.677
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-05,5448,0,0,0,0,0,68.49,95.81,5418,3358,61.417
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-06,5228,2,0,0,0,0,68.94,96.44,5203,3195,60.998
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-07,5695,3,0,0,0,0,68.94,96.44,5663,3408,59.754
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-08,5784,1,0,0,0,0,69.21,96.82,5755,3360,58.074
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-09,5516,0,0,1,0,1,69.17,96.76,5472,3315,59.935
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-10,5434,2,0,0,0,0,69.03,96.57,5398,3364,61.796
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-11,5380,0,0,0,0,0,68.73,96.15,5341,3317,61.543
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-12,5087,0,0,0,0,0,68.82,96.27,5046,3192,62.611
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-13,5078,1,0,0,0,0,68.83,96.29,5048,3170,62.288
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-14,5683,1,0,0,0,0,69.19,96.79,5651,3339,58.701
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-15,5794,0,0,0,0,0,68.94,96.44,5753,3418,58.923
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-16,5889,0,0,0,0,0,68.99,96.51,5855,3497,59.195
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-17,5725,0,0,0,0,0,68.89,96.37,5690,3445,60.14
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-18,5786,1,0,0,0,0,68.95,96.46,5757,3424,59.212
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-19,5394,1,0,0,0,0,68.87,96.34,5354,3281,60.679
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-20,5577,2,0,0,0,0,68.89,96.37,5538,3436,61.431
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-21,5730,1,0,0,0,0,69.01,96.54,5703,3464,60.349
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-22,5654,3,0,0,0,0,69.08,96.64,5623,3376,59.71
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-23,6024,1,0,0,0,0,68.85,96.32,5980,3553,58.848
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-24,6238,0,0,0,0,0,68.96,96.47,6201,3835,61.366
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-25,6445,0,0,0,0,0,69.22,96.83,6415,3776,58.542
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-26,6572,1,0,0,0,0,69.05,96.6,6529,3832,58.049
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-27,7073,0,0,0,0,0,69.06,96.61,7012,3984,56.284
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-28,7064,0,0,0,0,0,69.39,97.07,7000,4080,57.715
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-29,6988,1,0,0,0,0,69.15,96.74,6928,4005,57.27
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-30,7827,0,0,0,0,0,69.27,96.21,7775,4394,56.113
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2024-12-31,8146,4,0,0,0,0,69.53,96.56,8090,4604,56.506
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-01,11627,1,0,0,0,0,68.77,96.24,11503,5845,50.125
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-02,9999,1,0,0,0,0,69.27,96.94,9914,5890,58.836
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-03,9097,1,0,1,0,1,68.97,96.52,9023,5133,56.403
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-04,9332,1,0,0,0,0,69.06,96.65,9261,5305,56.837
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-05,9759,1,0,0,0,0,69.01,96.58,9669,5536,56.696
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-06,9068,2,0,0,0,0,68.76,96.23,8979,5393,59.462
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-07,8289,1,0,0,0,0,68.91,96.44,8227,5060,60.936
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-08,7974,2,0,0,0,0,68.83,96.32,7902,4835,60.584
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-09,8331,1,0,0,0,0,68.97,96.52,8274,5015,60.197
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-10,8016,1,0,0,0,0,69.02,96.59,7946,4948,61.776
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-11,8337,2,0,0,0,0,69.08,96.67,8266,4877,58.426
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-12,9217,1,0,0,0,0,68.9,96.42,9149,5295,57.426
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-13,8404,1,0,0,0,0,69.05,96.63,8325,4989,59.4
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-14,7526,1,0,0,0,0,68.93,96.46,7483,4830,64.045
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-15,7510,1,0,0,0,0,69.03,96.6,7458,4661,62.064
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-16,8064,0,0,0,0,0,68.69,96.13,8011,4773,59.09
Central Washington University,UG,UG,YouTube,Central Washington University - UG - YouTube - Awareness,Central Washington University - UG - YouTube,Unknown - Unknown - 21574548180,,,,,Central Washington University - UG - YouTube - Video Views,2025-01-17,7966,0,0,0,0,0,68.97,96.52,7906,4913,61.624
